replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2585,7701,1.49,304.923,90.2404,68.1934,39.3692
2585,7729,1.49,304.923,88.9715,66.914,38.1185
2585,7760,1.49,304.923,88.5424,66.606,37.722
2585,7790,1.49,304.923,88.8047,67.5417,38.5088
2585,7821,1.49,304.923,88.51,67.0911,39.1672
2585,7851,1.49,304.923,88.8586,68.0694,39.3902
2585,7882,1.49,304.923,90.7767,71.503,44.305
2585,7913,1.49,304.923,93.0637,76.6063,51.9558
2585,7943,1.49,304.923,94.1587,80.1046,56.3941
2585,7974,1.49,304.923,94.0992,80.4358,56.6666
2585,8004,1.49,304.923,93.9394,78.789,53.3086
2585,8035,1.49,304.923,91.7925,73.4211,45.1646
2585,8066,1.49,305.49,90.0243,68.3773,39.5206
2587,3987,1.5,308.985,91.8729,76.723,52.8831
2587,4018,1.5,308.985,90.1087,72.5058,45.0094
2587,4049,1.5,307.037,88.4678,67.1483,39.6323
2587,4077,1.5,307.037,88.8081,66.5985,38.6021
2587,4108,1.5,307.037,87.5854,66.688,38.1727
2587,4138,1.5,307.037,87.6889,66.875,38.671
2587,4169,1.5,307.037,88.0473,66.3273,38.8264
2587,4199,1.5,307.037,87.851,67.1748,39.2903
2587,4230,1.5,307.037,89.5126,71.0476,44.5405
2587,4261,1.5,307.037,91.4551,76.6535,52.5938
2587,4291,1.5,307.037,92.6618,79.4028,56.9017
2587,4322,1.5,307.037,93.082,78.8113,56.6919
2587,4352,1.5,307.037,92.8645,77.1845,52.9485
2587,4383,1.5,307.037,90.1639,72.409,45.2943
2587,4414,1.5,306.633,88.879,67.9675,39.4502
2587,4442,1.5,306.633,87.9627,66.8693,38.4181
2587,4473,1.5,306.633,87.8283,66.5444,38.1523
2587,4503,1.5,306.633,88.2562,66.1517,38.455
2587,4534,1.5,306.633,87.9828,67.3361,39.06
2587,4564,1.5,306.633,88.1891,66.5738,39.3793
2587,4595,1.5,306.633,89.5434,70.0229,44.5324
2587,4626,1.5,306.633,91.831,76.1693,52.1381
2587,4656,1.5,306.633,92.3145,79.2005,56.5946
2587,4687,1.5,306.633,92.9311,79.5644,56.8879
2587,4717,1.5,306.633,92.7521,77.5294,52.733
2587,4748,1.5,306.633,90.7551,72.5369,45.3263
2587,4779,1.5,305.517,88.5824,66.9359,39.3457
2587,4807,1.5,305.517,87.6875,66.4479,38.1433
2587,4838,1.5,305.517,87.461,66.4269,37.9838
2587,4868,1.5,305.517,87.4112,66.0126,38.4528
2587,4899,1.5,305.517,87.4557,66.675,38.7943
2587,4929,1.5,305.517,87.9445,67.0179,39.9921
2587,4960,1.5,305.517,90.0059,71.4825,44.5276
2587,4991,1.5,305.517,91.8657,75.8456,52.3479
2587,5021,1.5,305.517,93.2198,79.4484,56.4841
2587,5052,1.5,305.517,93.0523,79.7205,56.7895
2587,5082,1.5,305.517,92.5205,78.3079,52.7865
2587,5113,1.5,305.517,90.9224,73.2839,45.3795
2587,5144,1.5,306.731,88.9392,68.3939,39.5725
2587,5173,1.5,306.731,88.5111,66.1872,38.2185
2587,5204,1.5,306.731,88.7033,66.3224,38.134
2587,5234,1.5,306.731,88.8123,66.3016,38.7953
2587,5265,1.5,306.731,87.9381,66.1509,38.7629
2587,5295,1.5,306.731,88.1796,66.31,39.0145
2587,5326,1.5,306.731,89.8105,70.5512,44.5935
2587,5357,1.5,306.731,92.3144,76.5877,52.4598
2587,5387,1.5,306.731,93.4678,79.4743,56.6344
2587,5418,1.5,306.731,93.121,78.9408,56.7946
2587,5448,1.5,306.731,92.6744,76.4942,53.0334
2587,5479,1.5,306.731,91.0811,72.0758,44.9889
2587,5510,1.5,306.358,89.1056,67.9014,39.5048
2587,5538,1.5,306.358,88.269,67.0669,38.1675
2587,5569,1.5,306.358,87.9472,66.1998,38.2529
2587,5599,1.5,306.358,88.0788,66.4085,38.3626
2587,5630,1.5,306.358,88.2405,66.3338,38.693
2587,5660,1.5,306.358,88.4081,66.6293,39.4462
2587,5691,1.5,306.358,90.2674,70.4385,44.5194
2587,5722,1.5,306.358,92.3528,75.8561,52.4269
2587,5752,1.5,306.358,93.7436,79.6177,56.5938
2587,5783,1.5,306.358,93.7234,78.8431,56.6192
2587,5813,1.5,306.358,92.8102,77.5621,52.9585
2587,5844,1.5,306.358,91.2961,72.5914,45.2284
2587,5875,1.5,306.289,89.4023,67.925,39.4472
2587,5903,1.5,306.289,89.0986,67.2228,38.4976
2587,5934,1.5,306.289,88.489,66.1478,38.1415
2587,5964,1.5,306.289,87.8625,67.0173,38.2199
2587,5995,1.5,306.289,88.0682,66.8401,38.9553
2587,6025,1.5,306.289,88.6565,67.2518,39.1155
2587,6056,1.5,306.289,90.7887,70.9255,44.0839
2587,6087,1.5,306.289,92.7796,76.5172,52.4035
2587,6117,1.5,306.289,93.5563,79.5009,56.5865
2587,6148,1.5,306.289,93.7973,80.323,56.7049
2587,6178,1.5,306.289,93.0703,78.3767,52.728
2587,6209,1.5,306.289,91.1221,72.4975,45.3986
2587,6240,1.5,306.561,88.7544,67.8838,39.4659
2587,6268,1.5,306.561,88.6357,66.9859,37.9939
2587,6299,1.5,306.561,88.194,67.2101,38.1995
2587,6329,1.5,306.561,88.3275,67.1031,38.4488
2587,6360,1.5,306.561,89.2434,67.2714,38.8979
2587,6390,1.5,306.561,88.1388,66.2405,39.1963
2587,6421,1.5,306.561,90.2999,70.9922,44.5804
2587,6452,1.5,306.561,93.1485,76.8114,52.4383
2587,6482,1.5,306.561,93.5635,79.7962,56.5029
2587,6513,1.5,306.561,93.7746,80.0571,56.8201
2587,6543,1.5,306.561,93.4669,78.3007,53.1237
2587,6574,1.5,306.561,92.1891,73.2912,45.4385
2587,6605,1.5,306.832,89.554,67.6765,39.5308
2587,6634,1.5,306.832,88.7181,66.9015,38.2042
2587,6665,1.5,306.832,89.8133,67.1679,38.0673
2587,6695,1.5,306.832,87.9194,66.0229,38.341
2587,6726,1.5,306.832,88.6001,67.4797,39.0365
2587,6756,1.5,306.832,88.9032,67.0808,39.4995
2587,6787,1.5,306.832,90.2978,71.8357,44.8665
2587,6818,1.5,306.832,92.8959,77.0138,52.4798
2587,6848,1.5,306.832,94.1563,79.6121,56.5746
2587,6879,1.5,306.832,93.8298,79.973,56.2675
2587,6909,1.5,306.832,93.0083,77.7164,52.6962
2587,6940,1.5,306.832,91.644,73.026,44.9731
2587,6971,1.5,308.01,89.0764,67.8082,39.5493
2587,6999,1.5,308.01,88.8223,66.6341,38.2715
2587,7030,1.5,308.01,88.1588,66.0467,38.0764
2587,7060,1.5,308.01,88.9775,67.5334,38.3502
2587,7091,1.5,308.01,88.1725,66.4834,38.7568
2587,7121,1.5,308.01,88.4364,67.3902,39.5605
2587,7152,1.5,308.01,90.7363,71.5069,44.7422
2587,7183,1.5,308.01,93.322,77.794,52.1872
2587,7213,1.5,308.01,93.4218,79.8224,56.4308
2587,7244,1.5,308.01,93.9052,79.8107,56.9536
2587,7274,1.5,308.01,93.438,78.3303,53.1167
2587,7305,1.5,308.01,91.3345,72.5844,45.3837
2587,7336,1.5,309.958,89.9746,67.8939,39.7386
2587,7364,1.5,309.958,89.3485,67.2044,38.4616
2587,7395,1.5,309.958,89.3062,67.7841,38.5037
2587,7425,1.5,309.958,89.159,67.6787,38.4783
2587,7456,1.5,309.958,89.3052,68.1972,39.3678
2587,7486,1.5,309.958,89.3162,67.6545,39.9998
2587,7517,1.5,309.958,90.3975,71.5359,44.6897
2587,7548,1.5,309.958,93.1568,77.5,52.2842
2587,7578,1.5,309.958,93.6778,79.7691,56.8325
2587,7609,1.5,309.958,93.7648,80.5508,57.2208
2587,7639,1.5,309.958,93.3722,78.0479,53.0961
2587,7670,1.5,309.958,91.6435,72.9746,45.2281
2587,7701,1.5,310.379,89.206,68.2373,39.7237
2587,7729,1.5,310.379,89.1078,67.3671,38.6423
2587,7760,1.5,310.379,88.4599,66.9802,38.515
2587,7790,1.5,310.379,89.0642,66.9474,38.7546
2587,7821,1.5,310.379,89.2519,67.6771,39.5835
2587,7851,1.5,310.379,89.0295,68.2275,39.6612
2587,7882,1.5,310.379,91.0749,70.8993,44.5098
2587,7913,1.5,310.379,93.7796,77.4366,52.423
2587,7943,1.5,310.379,93.9897,80.1619,56.6643
2587,7974,1.5,310.379,95.0273,80.4226,56.9196
2587,8004,1.5,310.379,93.4877,77.7075,53.1012
2587,8035,1.5,310.379,91.6374,73.0011,45.554
2587,8066,1.5,310.297,90.0492,68.8023,39.9512
2588,3987,1.51,311.443,92.4177,77.4788,53.24
2588,4018,1.51,311.443,90.8016,72.1191,45.3919
2588,4049,1.51,313.243,88.8115,68.1264,40.1382
2588,4077,1.51,313.243,87.7619,67.1257,38.8652
2588,4108,1.51,313.243,88.004,65.9097,38.5517
2588,4138,1.51,313.243,88.5974,66.4433,38.9088
2588,4169,1.51,313.243,88.2683,67.2939,39.1786
2588,4199,1.51,313.243,88.8889,67.6172,40.0799
2588,4230,1.51,313.243,90.4185,70.5365,44.8817
2588,4261,1.51,313.243,92.7519,77.1673,52.6475
2588,4291,1.51,313.243,92.9502,79.9207,56.7711
2588,4322,1.51,313.243,93.4984,78.8652,56.5503
2588,4352,1.51,313.243,92.8125,77.5307,53.4204
2588,4383,1.51,313.243,91.0439,71.8006,45.5657
2588,4414,1.51,313.179,89.5119,68.2207,39.8764
2588,4442,1.51,313.179,89.0648,67.3467,38.6747
2588,4473,1.51,313.179,88.3768,66.7078,38.5778
2588,4503,1.51,313.179,88.3074,67.4106,38.8929
2588,4534,1.51,313.179,87.8831,66.9619,39.2517
2588,4564,1.51,313.179,87.9688,67.0431,39.6266
2588,4595,1.51,313.179,89.5827,70.8661,44.787
2588,4626,1.51,313.179,92.332,76.2443,52.5841
2588,4656,1.51,313.179,93.468,79.6003,56.8252
2588,4687,1.51,313.179,93.3458,79.6869,56.9172
2588,4717,1.51,313.179,92.8602,77.9487,53.339
2588,4748,1.51,313.179,91.4632,72.7184,45.5336
2588,4779,1.51,312.894,88.8825,67.7392,39.7567
2588,4807,1.51,312.894,88.1202,65.921,38.5246
2588,4838,1.51,312.894,89.204,66.8986,38.5917
2588,4868,1.51,312.894,88.9816,67.5917,38.8665
2588,4899,1.51,312.894,88.1997,66.5444,39.4176
2588,4929,1.51,312.894,88.4273,67.2901,39.4969
2588,4960,1.51,312.894,90.2219,70.2455,44.6944
2588,4991,1.51,312.894,92.4814,77.1338,52.6335
2588,5021,1.51,312.894,93.0833,79.2068,56.7698
2588,5052,1.51,312.894,93.5747,80.3941,56.9922
2588,5082,1.51,312.894,92.8316,78.0628,53.183
2588,5113,1.51,312.894,91.1727,72.9433,45.5847
2588,5144,1.51,311.894,89.178,68.782,40.0678
2588,5173,1.51,311.894,88.6937,67.0608,38.4494
2588,5204,1.51,311.894,88.4779,66.7153,38.3722
2588,5234,1.51,311.894,88.6083,66.8364,38.7629
2588,5265,1.51,311.894,89.0822,67.5433,39.4319
2588,5295,1.51,311.894,88.4062,67.527,39.9623
2588,5326,1.51,311.894,90.6852,71.5597,45.2791
2588,5357,1.51,311.894,92.2871,77.068,52.811
2588,5387,1.51,311.894,93.3042,79.2565,56.355
2588,5418,1.51,311.894,93.7526,80.1578,57.0936
2588,5448,1.51,311.894,92.8722,77.113,53.2025
2588,5479,1.51,311.894,91.6643,73.15,45.1958
2588,5510,1.51,313.396,89.064,68.1239,39.7673
2588,5538,1.51,313.396,88.8436,67.9879,38.8886
2588,5569,1.51,313.396,88.3037,67.4116,38.7758
2588,5599,1.51,313.396,88.8951,67.6585,38.8802
2588,5630,1.51,313.396,89.1766,68.0714,39.437
2588,5660,1.51,313.396,89.1812,68.3279,39.863
2588,5691,1.51,313.396,90.4829,71.1899,44.6188
2588,5722,1.51,313.396,93.3881,76.8635,52.523
2588,5752,1.51,313.396,93.5539,79.0161,56.7634
2588,5783,1.51,313.396,93.9097,80.0965,56.9179
2588,5813,1.51,313.396,92.6393,77.7564,53.227
2588,5844,1.51,313.396,91.1535,73.0473,45.3547
2588,5875,1.51,312.888,88.78,67.7036,39.7185
2588,5903,1.51,312.888,88.7042,67.274,38.3959
2588,5934,1.51,312.888,88.7656,67.664,38.5198
2588,5964,1.51,312.888,88.7954,66.7984,38.9908
2588,5995,1.51,312.888,88.5617,67.5391,39.4258
2588,6025,1.51,312.888,89.1103,67.6157,39.814
2588,6056,1.51,312.888,90.5973,70.7875,44.8364
2588,6087,1.51,312.888,92.5926,77.4734,52.2862
2588,6117,1.51,312.888,94.0115,79.9904,56.6817
2588,6148,1.51,312.888,94.0734,79.9164,56.8549
2588,6178,1.51,312.888,93.9187,78.7969,53.3163
2588,6209,1.51,312.888,91.9472,72.5296,45.2777
2588,6240,1.51,310.621,89.9884,68.2445,39.63
2588,6268,1.51,310.621,88.6301,66.0242,38.2034
2588,6299,1.51,310.621,88.8344,67.0974,38.2018
2588,6329,1.51,310.621,89.0105,67.0935,38.8056
2588,6360,1.51,310.621,88.8665,67.2899,39.3717
2588,6390,1.51,310.621,88.9194,67.6195,39.9208
2588,6421,1.51,310.621,90.6859,71.3257,44.8725
2588,6452,1.51,310.621,92.678,76.7107,52.5065
2588,6482,1.51,310.621,93.7248,79.3261,56.8056
2588,6513,1.51,310.621,93.2894,79.552,56.8045
2588,6543,1.51,310.621,93.1054,76.7369,52.8546
2588,6574,1.51,310.621,91.9322,72.2029,45.4025
2588,6605,1.51,312.52,89.4661,67.6626,39.8461
2588,6634,1.51,312.52,89.2063,66.7627,38.4921
2588,6665,1.51,312.52,88.7576,66.4671,38.4832
2588,6695,1.51,312.52,88.8408,67.0869,38.766
2588,6726,1.51,312.52,89.265,67.2416,39.3828
2588,6756,1.51,312.52,88.9948,67.2062,39.6899
2588,6787,1.51,312.52,90.699,71.4852,45.0921
2588,6818,1.51,312.52,93.2282,76.9591,52.7638
2588,6848,1.51,312.52,93.9109,80.0192,56.8181
2588,6879,1.51,312.52,93.9942,79.4082,56.4952
2588,6909,1.51,312.52,93.6247,77.9887,53.0334
2588,6940,1.51,312.52,91.597,72.6236,44.9586
2588,6971,1.51,313.45,89.4314,67.8978,39.752
2588,6999,1.51,313.45,89.686,66.3276,38.3546
2588,7030,1.51,313.45,89.2402,66.1826,38.5463
2588,7060,1.51,313.45,89.3098,66.9111,38.9122
2588,7091,1.51,313.45,88.7391,67.1714,39.5477
2588,7121,1.51,313.45,88.8251,66.5268,39.7213
2588,7152,1.51,313.45,90.7874,70.5509,44.6079
2588,7183,1.51,313.45,92.5036,76.2395,51.9755
2588,7213,1.51,313.45,94.0598,78.9121,56.3419
2588,7244,1.51,313.45,94.1931,79.2836,56.609
2588,7274,1.51,313.45,93.3668,77.0672,53.006
2588,7305,1.51,313.45,90.8726,71.8478,45.4556
2588,7336,1.51,310.622,89.4202,67.3318,39.8393
2588,7364,1.51,310.622,89.2123,66.7502,38.6399
2588,7395,1.51,310.622,89.6117,65.7961,38.4773
2588,7425,1.51,310.622,89.4684,67.0761,39.1537
2588,7456,1.51,310.622,89.376,66.7343,39.395
2588,7486,1.51,310.622,89.2496,66.627,39.6846
2588,7517,1.51,310.622,91.5477,70.7861,44.917
2588,7548,1.51,310.622,93.3372,75.9804,52.2779
2588,7578,1.51,310.622,93.9908,79.715,56.6932
2588,7609,1.51,310.622,94.2035,78.9474,56.782
2588,7639,1.51,310.622,93.2967,77.1061,52.9222
2588,7670,1.51,310.622,91.7957,72.025,45.3066
2588,7701,1.51,312.486,90.2227,67.7416,40.0006
2588,7729,1.51,312.486,89.5027,66.5629,38.5369
2588,7760,1.51,312.486,89.2816,66.2641,38.3545
2588,7790,1.51,312.486,89.2036,66.3203,38.6156
2588,7821,1.51,312.486,88.7385,66.4316,39.0023
2588,7851,1.51,312.486,89.1911,67.1499,39.4892
2588,7882,1.51,312.486,91.5654,70.0455,44.4833
2588,7913,1.51,312.486,92.8695,75.975,52.2201
2588,7943,1.51,312.486,93.8526,78.8533,56.4688
2588,7974,1.51,312.486,94.1245,79.07,56.698
2588,8004,1.51,312.486,93.129,77.6591,53.1261
2588,8035,1.51,312.486,91.7418,72.0212,45.141
2588,8066,1.51,311.24,90.1887,67.6936,39.5494
2589,3987,1.52,316.609,92.9604,77.7109,53.3705
2589,4018,1.52,316.609,90.883,72.1868,45.3295
2589,4049,1.52,317.497,88.1813,68.3341,39.947
2589,4077,1.52,317.497,89.3892,67.5501,38.6991
2589,4108,1.52,317.497,88.4186,67.1807,38.4768
2589,4138,1.52,317.497,88.9669,67.2738,39.1448
2589,4169,1.52,317.497,88.6201,67.2087,39.5549
2589,4199,1.52,317.497,88.5849,67.6089,40.1342
2589,4230,1.52,317.497,89.8542,70.6082,44.8932
2589,4261,1.52,317.497,92.9472,77.0944,52.626
2589,4291,1.52,317.497,93.2674,79.4061,56.8668
2589,4322,1.52,317.497,93.4518,80.3356,57.4842
2589,4352,1.52,317.497,92.8418,77.1153,53.5739
2589,4383,1.52,317.497,91.4318,73.2578,45.884
2589,4414,1.52,316.692,89.0148,68.487,40.0357
2589,4442,1.52,316.692,88.4891,67.176,38.9208
2589,4473,1.52,316.692,88.8379,66.9911,38.8646
2589,4503,1.52,316.692,88.1613,66.8955,39.1809
2589,4534,1.52,316.692,87.8115,66.9365,39.4444
2589,4564,1.52,316.692,88.9111,67.7595,40.0262
2589,4595,1.52,316.692,90.2415,71.3009,44.8148
2589,4626,1.52,316.692,92.255,76.5698,52.8647
2589,4656,1.52,316.692,93.1039,79.5476,56.7942
2589,4687,1.52,316.692,93.9937,79.5372,57.0147
2589,4717,1.52,316.692,93.4186,77.7992,53.5227
2589,4748,1.52,316.692,91.4894,73.0464,45.5651
2589,4779,1.52,315.69,90.1138,68.6735,40.1247
2589,4807,1.52,315.69,88.9994,66.9549,38.8257
2589,4838,1.52,315.69,87.8495,65.95,38.7244
2589,4868,1.52,315.69,88.461,66.4107,38.9849
2589,4899,1.52,315.69,89.0959,67.8066,39.7201
2589,4929,1.52,315.69,89.0202,67.8177,39.9535
2589,4960,1.52,315.69,90.6849,71.6066,45.0865
2589,4991,1.52,315.69,92.5958,76.4593,52.314
2589,5021,1.52,315.69,94.0828,79.3343,57.0381
2589,5052,1.52,315.69,93.8552,80.3025,57.3345
2589,5082,1.52,315.69,92.8766,77.7671,53.4089
2589,5113,1.52,315.69,91.2737,72.6967,45.5401
2589,5144,1.52,315.678,89.3427,67.9677,39.8983
2589,5173,1.52,315.678,88.4434,67.2534,38.6635
2589,5204,1.52,315.678,88.5147,66.1837,38.8051
2589,5234,1.52,315.678,89.0407,67.6325,39.2368
2589,5265,1.52,315.678,89.1298,67.7497,39.533
2589,5295,1.52,315.678,89.0632,67.4354,39.8058
2589,5326,1.52,315.678,91.1124,71.8014,45.153
2589,5357,1.52,315.678,92.9908,77.4641,52.4696
2589,5387,1.52,315.678,94.0421,79.443,56.4755
2589,5418,1.52,315.678,93.1615,79.1209,56.7086
2589,5448,1.52,315.678,93.3295,77.5818,53.0759
2589,5479,1.52,315.678,91.3438,72.0801,45.3907
2589,5510,1.52,315.254,90.1481,68.7545,40.0961
2589,5538,1.52,315.254,89.0812,67.5976,38.8853
2589,5569,1.52,315.254,88.929,67.2547,38.8458
2589,5599,1.52,315.254,89.0785,67.1418,38.8664
2589,5630,1.52,315.254,88.8421,67.2804,39.2627
2589,5660,1.52,315.254,88.921,67.9792,39.925
2589,5691,1.52,315.254,90.7297,71.5648,44.842
2589,5722,1.52,315.254,92.6641,76.7799,52.4679
2589,5752,1.52,315.254,93.4989,79.3062,56.6757
2589,5783,1.52,315.254,94.0952,79.9783,56.5548
2589,5813,1.52,315.254,92.8551,77.6533,53.1024
2589,5844,1.52,315.254,91.2942,72.69,45.6443
2589,5875,1.52,314.405,89.7297,67.7708,39.9748
2589,5903,1.52,314.405,89.0611,67.0566,38.7245
2589,5934,1.52,314.405,89.4714,66.9043,38.7024
2589,5964,1.52,314.405,89.3919,67.5849,39.1824
2589,5995,1.52,314.405,88.8288,66.6707,39.3456
2589,6025,1.52,314.405,89.6104,67.2652,39.8415
2589,6056,1.52,314.405,91.215,72.4305,45.0993
2589,6087,1.52,314.405,93.0114,76.4257,52.6573
2589,6117,1.52,314.405,93.3392,79.7455,56.8732
2589,6148,1.52,314.405,93.4378,79.8431,56.7987
2589,6178,1.52,314.405,93.3372,77.7657,53.1876
2589,6209,1.52,314.405,92.9011,73.3905,45.2028
2589,6240,1.52,315.266,89.5809,67.3393,39.6231
2589,6268,1.52,315.266,89.4337,66.8518,38.5824
2589,6299,1.52,315.266,88.7491,66.7029,38.2012
2589,6329,1.52,315.266,88.8661,65.9875,38.675
2589,6360,1.52,315.266,89.1793,66.7069,39.051
2589,6390,1.52,315.266,88.6986,65.9995,39.4612
2589,6421,1.52,315.266,91.2865,70.8841,44.4155
2589,6452,1.52,315.266,93.0969,76.4699,52.2542
2589,6482,1.52,315.266,94.0478,78.7447,56.6897
2589,6513,1.52,315.266,93.9821,79.6803,57.0598
2589,6543,1.52,315.266,93.8851,77.7428,53.4842
2589,6574,1.52,315.266,91.944,72.3345,45.4684
2589,6605,1.52,312.807,89.5031,67.9646,39.6628
2589,6634,1.52,312.807,88.9377,66.3506,38.4304
2589,6665,1.52,312.807,89.5232,66.9377,38.5183
2589,6695,1.52,312.807,88.6187,66.8775,39.0087
2589,6726,1.52,312.807,88.9652,66.9863,39.4948
2589,6756,1.52,312.807,89.4204,67.0306,39.6269
2589,6787,1.52,312.807,90.472,70.8703,44.9157
2589,6818,1.52,312.807,93.2482,76.1714,52.7154
2589,6848,1.52,312.807,94.0312,80.421,56.9445
2589,6879,1.52,312.807,93.2025,79.1277,57.0214
2589,6909,1.52,312.807,93.1788,76.8465,52.9208
2589,6940,1.52,312.807,91.4403,72.5871,45.1102
2589,6971,1.52,314.8,89.2416,67.2372,39.4732
2589,6999,1.52,314.8,88.5453,65.6695,38.2422
2589,7030,1.52,314.8,88.9281,66.439,38.1483
2589,7060,1.52,314.8,88.6551,66.6096,38.8168
2589,7091,1.52,314.8,88.9003,67.1963,39.1811
2589,7121,1.52,314.8,89.0595,66.0817,39.5949
2589,7152,1.52,314.8,90.5985,70.4684,44.6127
2589,7183,1.52,314.8,92.6353,77.0252,52.5969
2589,7213,1.52,314.8,93.9474,78.9179,56.5881
2589,7244,1.52,314.8,94.315,80.0928,56.9879
2589,7274,1.52,314.8,93.8541,77.5083,53.4863
2589,7305,1.52,314.8,91.9471,71.826,45.434
2589,7336,1.52,312.016,89.9441,68.2002,39.6582
2589,7364,1.52,312.016,89.5551,66.6544,38.4233
2589,7395,1.52,312.016,89.2348,67.3411,38.2386
2589,7425,1.52,312.016,89.0675,66.7651,38.4686
2589,7456,1.52,312.016,89.2888,67.0278,39.2395
2589,7486,1.52,312.016,89.0671,66.4861,39.4415
2589,7517,1.52,312.016,90.3634,70.1044,44.4528
2589,7548,1.52,312.016,93.5184,76.6695,52.4929
2589,7578,1.52,312.016,94.0466,79.7811,56.9066
2589,7609,1.52,312.016,93.8293,79.4929,56.9759
2589,7639,1.52,312.016,93.4773,77.775,53.2579
2589,7670,1.52,312.016,91.8388,72.9139,45.3055
2589,7701,1.52,312.818,89.9681,68.3212,39.7116
2589,7729,1.52,312.818,89.3817,67.4098,38.5965
2589,7760,1.52,312.818,89.6302,66.8392,38.403
2589,7790,1.52,312.818,89.6552,67.0315,38.9115
2589,7821,1.52,312.818,89.1204,66.4662,39.1913
2589,7851,1.52,312.818,88.8246,66.0911,39.6906
2589,7882,1.52,312.818,91.0812,70.3826,44.7381
2589,7913,1.52,312.818,93.2409,76.485,52.5883
2589,7943,1.52,312.818,94.1287,79.681,56.6375
2589,7974,1.52,312.818,94.1024,79.9239,56.9175
2589,8004,1.52,312.818,93.6674,77.8488,53.1515
2589,8035,1.52,312.818,92.4149,72.3605,45.2891
2589,8066,1.52,314.082,90.6456,68.1135,39.7352
2590,3987,1.53,315.926,92.692,77.3109,52.9259
2590,4018,1.53,315.926,90.613,71.9393,45.4406
2590,4049,1.53,313.514,88.9546,67.9824,39.7721
2590,4077,1.53,313.514,87.9323,65.9039,38.5554
2590,4108,1.53,313.514,86.7209,66.2938,38.5528
2590,4138,1.53,313.514,87.9012,66.541,38.9959
2590,4169,1.53,313.514,87.9061,66.9135,39.3392
2590,4199,1.53,313.514,88.689,67.9048,39.7736
2590,4230,1.53,313.514,89.2475,70.9446,44.7749
2590,4261,1.53,313.514,91.8923,76.1658,52.546
2590,4291,1.53,313.514,92.917,79.3138,56.7915
2590,4322,1.53,313.514,92.6915,80.2043,57.0023
2590,4352,1.53,313.514,92.8981,77.6588,53.1762
2590,4383,1.53,313.514,90.8459,72.8764,45.6907
2590,4414,1.53,313.524,89.0449,68.2754,39.4798
2590,4442,1.53,313.524,87.9598,66.94,38.5833
2590,4473,1.53,313.524,87.8685,66.94,38.6866
2590,4503,1.53,313.524,87.6946,67.3542,38.6388
2590,4534,1.53,313.524,88.1861,66.9117,39.492
2590,4564,1.53,313.524,88.7208,67.4133,39.7891
2590,4595,1.53,313.524,90.1128,71.6199,44.7612
2590,4626,1.53,313.524,92.3528,76.3815,52.6724
2590,4656,1.53,313.524,93.4971,79.4917,56.8887
2590,4687,1.53,313.524,93.526,79.4088,56.7796
2590,4717,1.53,313.524,92.8211,76.8143,53.3331
2590,4748,1.53,313.524,91.3714,72.376,45.4772
2590,4779,1.53,313.374,89.2056,67.4286,39.7753
2590,4807,1.53,313.374,89.1169,67.7598,38.5403
2590,4838,1.53,313.374,88.4804,67.4263,38.5056
2590,4868,1.53,313.374,88.0787,66.6163,38.9671
2590,4899,1.53,313.374,88.1075,66.4443,39.2422
2590,4929,1.53,313.374,88.5866,67.6559,39.7563
2590,4960,1.53,313.374,91.1647,71.2064,44.6915
2590,4991,1.53,313.374,93.5011,76.4735,52.7792
2590,5021,1.53,313.374,93.6025,79.4975,56.8086
2590,5052,1.53,313.374,93.524,79.0975,56.7238
2590,5082,1.53,313.374,92.4704,77.2904,53.1783
2590,5113,1.53,313.374,90.9574,72.9271,45.4411
2590,5144,1.53,312.921,89.6138,68.5861,40.0529
2590,5173,1.53,312.921,89.1777,67.8791,38.9991
2590,5204,1.53,312.921,88.8921,66.7293,38.5365
2590,5234,1.53,312.921,88.289,66.1127,38.7637
2590,5265,1.53,312.921,88.4848,67.425,39.2157
2590,5295,1.53,312.921,88.5866,67.4485,39.665
2590,5326,1.53,312.921,90.683,71.0621,45.1512
2590,5357,1.53,312.921,92.7137,76.9088,52.621
2590,5387,1.53,312.921,93.5517,78.7758,57.0222
2590,5418,1.53,312.921,93.5758,79.8404,56.6902
2590,5448,1.53,312.921,93.2149,77.5403,53.1656
2590,5479,1.53,312.921,91.5137,73.0357,45.4429
2590,5510,1.53,314.854,88.6083,67.2818,39.8796
2590,5538,1.53,314.854,89.362,66.7707,38.8236
2590,5569,1.53,314.854,89.1314,67.2779,38.7316
2590,5599,1.53,314.854,88.5723,67.0201,38.8501
2590,5630,1.53,314.854,88.9376,66.6334,39.4515
2590,5660,1.53,314.854,89.339,67.4149,39.8786
2590,5691,1.53,314.854,90.6575,70.8873,45.0993
2590,5722,1.53,314.854,93.2496,77.2535,52.2971
2590,5752,1.53,314.854,93.9456,79.3872,56.755
2590,5783,1.53,314.854,94.2601,80.6074,56.9581
2590,5813,1.53,314.854,93.622,77.8967,53.0332
2590,5844,1.53,314.854,91.7011,72.5454,45.5009
2590,5875,1.53,313.869,89.3167,67.5669,39.5664
2590,5903,1.53,313.869,89.2847,67.0723,38.2161
2590,5934,1.53,313.869,89.01,67.3,38.4188
2590,5964,1.53,313.869,88.6801,66.8817,38.7197
2590,5995,1.53,313.869,89.2612,67.6142,39.3361
2590,6025,1.53,313.869,89.0549,67.6427,39.6758
