replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2710,6940,0.84,53.6542,80.7401,69.3769,51.7544
2710,6971,0.84,53.471,57.3603,40.0711,23.6253
2710,6999,0.84,53.471,38.06,24.6914,12.5692
2710,7030,0.84,53.471,28.6049,17.6104,8.11078
2710,7060,0.84,53.471,22.5594,13.3709,6.1198
2710,7091,0.84,53.471,18.3069,10.9346,5.00362
2710,7121,0.84,53.471,15.9978,9.27973,4.57611
2710,7152,0.84,53.471,21.8063,15.2517,9.89274
2710,7183,0.84,53.471,47.8967,40.5137,32.2784
2710,7213,0.84,53.471,80.1924,74.4665,65.3079
2710,7244,0.84,53.471,90.5816,87.2679,78.7669
2710,7274,0.84,53.471,89.9677,84.1465,73.6361
2710,7305,0.84,53.471,81.1997,70.0606,52.768
2710,7336,0.84,53.6731,57.9984,41.5952,24.1628
2710,7364,0.84,53.6731,39.4504,25.3211,12.7711
2710,7395,0.84,53.6731,28.119,17.2318,8.06339
2710,7425,0.84,53.6731,21.9559,12.9541,5.84283
2710,7456,0.84,53.6731,18.5995,10.5934,4.93589
2710,7486,0.84,53.6731,16.5274,9.64369,4.6337
2710,7517,0.84,53.6731,22.1802,15.4374,9.69292
2710,7548,0.84,53.6731,47.5075,39.8344,31.863
2710,7578,0.84,53.6731,79.6878,74.5808,64.6541
2710,7609,0.84,53.6731,91.0744,87.0045,78.7145
2710,7639,0.84,53.6731,89.3372,84.3544,73.0546
2710,7670,0.84,53.6731,80.3627,69.6983,52.1592
2710,7701,0.84,53.2455,57.3677,41.0396,23.7991
2710,7729,0.84,53.2455,39.4083,24.9341,12.7312
2710,7760,0.84,53.2455,29.1214,17.5021,7.99415
2710,7790,0.84,53.2455,22.5028,13.1058,5.88015
2710,7821,0.84,53.2455,18.5326,10.7294,4.81717
2710,7851,0.84,53.2455,15.8321,9.32239,4.40253
2710,7882,0.84,53.2455,22.2629,15.3638,9.68793
2710,7913,0.84,53.2455,48.5136,39.9022,32.0194
2710,7943,0.84,53.2455,79.7124,73.8017,64.8778
2710,7974,0.84,53.2455,90.4471,86.8868,78.8836
2710,8004,0.84,53.2455,90.2865,84.525,73.5205
2710,8035,0.84,53.2455,81.0954,69.6347,52.0391
2710,8066,0.84,53.4422,57.9733,40.9341,23.732
2727,3987,0.85,54.6341,87.623,83.0258,73.067
2727,4018,0.85,54.6341,77.7169,67.4378,51.9008
2727,4049,0.85,54.7504,54.8921,39.5343,23.7794
2727,4077,0.85,54.7504,37.5102,24.3106,12.9476
2727,4108,0.85,54.7504,27.754,17.4444,8.30428
2727,4138,0.85,54.7504,22.0839,13.7496,6.24138
2727,4169,0.85,54.7504,18.2704,10.9928,5.15105
2727,4199,0.85,54.7504,15.6346,9.49555,4.82312
2727,4230,0.85,54.7504,21.0066,15.4021,10.0999
2727,4261,0.85,54.7504,46.6644,40.5945,32.9712
2727,4291,0.85,54.7504,79.4268,74.5397,66.1176
2727,4322,0.85,54.7504,89.4111,86.4651,78.5916
2727,4352,0.85,54.7504,88.299,83.1791,73.5936
2727,4383,0.85,54.7504,80.0776,69.5074,52.6678
2727,4414,0.85,54.4351,56.6446,40.9552,24.0659
2727,4442,0.85,54.4351,38.5719,25.4496,12.9859
2727,4473,0.85,54.4351,27.5713,17.433,8.23099
